name,artists,popularity,danceability,valence,energy,explicit,key,liveness,loudness,speechiness,tempo
Tu Lo Quisiste,['Vicente Fernández'],27,0.453,0.426,0.37,0,5,0.341,-5.51,0.0848,80.354
"Madonna, Sean, and Me",['Sonic Youth'],27,0.28,0.0734,0.35700000000000004,0,9,0.08199999999999999,-12.399,0.0408,122.709
This Unrest,['Siouxsie and the Banshees'],27,0.28,0.387,0.852,0,7,0.611,-7.007999999999999,0.0923,79.197
Thinking Straight,['Youth Of Today'],26,0.31,0.451,0.828,1,11,0.329,-6.742000000000001,0.0843,132.778
My Prayer,['The Platters'],29,0.339,0.281,0.256,0,10,0.187,-12.226,0.0276,72.245
Zap,['Eric Johnson'],28,0.362,0.7879999999999999,0.857,0,5,0.38,-12.578,0.0515,102.122
Love Chaser,['Europe'],31,0.5589999999999999,0.461,0.868,0,4,0.466,-5.135,0.0361,101.801
Think for a Minute,['The Housemartins'],21,0.5429999999999999,0.753,0.629,0,4,0.224,-10.978,0.0277,118.195
Robot Soldier (Resurrection - Rescue),['Joe Hisaishi'],29,0.422,0.212,0.768,0,5,0.289,-9.701,0.0545,180.122
Destroyer,['The Kinks'],22,0.51,0.847,0.727,0,7,0.052000000000000005,-12.336,0.0425,143.106
Temptation of the Renaissance: Air - Variations - Dance,"['Stepan Rak', 'Vladimir Mikulka']",27,0.405,0.188,0.0379,0,9,0.0913,-28.26,0.0374,131.7
Ooru Sanam Thoongidichu,"['S. P. Balasubrahmanyam', 'S. Janaki']",45,0.7290000000000001,0.722,0.405,0,8,0.0778,-9.899,0.0376,124.89
Dirlija,['Crvena Jabuka'],38,0.654,0.897,0.573,0,4,0.16699999999999998,-7.74,0.0656,157.68
I Want the One I Can't Have - Live in Boston,['The Smiths'],30,0.391,0.6579999999999999,0.952,0,4,0.8809999999999999,-6.846,0.18600000000000005,183.38
Notorious - Extended Mix; 2010 Remaster,['Duran Duran'],30,0.805,0.8390000000000001,0.71,0,9,0.235,-10.904000000000002,0.0524,106.573
Malfunction,['Cro-Mags'],24,0.355,0.461,0.7290000000000001,0,11,0.108,-13.107,0.0529,161.44299999999996
Ink and Paper,['Modern English'],27,0.452,0.564,0.924,0,5,0.275,-4.925,0.154,154.55100000000004
Quand la ville dort,['Niagara'],48,0.731,0.922,0.715,0,10,0.175,-12.470999999999998,0.028,103.422
Lonely Tears in Chinatown,['Modern Talking'],39,0.741,0.721,0.7929999999999999,0,9,0.151,-10.205,0.0698,115.648
El Amor De Nosotros,['Los Invasores De Nuevo León'],27,0.6759999999999999,0.8370000000000001,0.556,0,7,0.1,-8.118,0.0393,91.332
Housework,"[""The B-52's""]",23,0.754,0.94,0.737,0,10,0.0925,-13.495,0.0398,132.355
Death is Certain (Life is Not),['Dark Angel'],28,0.123,0.201,0.994,0,1,0.191,-4.169,0.13699999999999998,199.80900000000003
Hard Times,['Cro-Mags'],25,0.46,0.102,0.98,0,9,0.179,-4.642,0.172,106.675
"Guitars, Cadillacs - 45 Version",['Dwight Yoakam'],23,0.5670000000000001,0.885,0.7170000000000001,0,9,0.134,-10.64,0.054000000000000006,172.298
"(Wish I Could Fly Like) Superman - US 12"" Extended Mix",['The Kinks'],24,0.655,0.897,0.7490000000000001,0,1,0.0394,-10.231,0.0566,123.373
Has There Ever Been A Good Goodbye,['38 Special'],22,0.626,0.621,0.519,0,7,0.0801,-15.798,0.0334,116.276
Old Mother Reagan,['Violent Femmes'],25,0.411,0.961,0.768,0,2,0.319,-10.737,0.0744,88.315
Preso Me Llevan,['Dueto Azteca'],26,0.471,0.913,0.312,0,9,0.191,-10.277,0.0434,176.13299999999995
(It's Not The Express) It's The JB's Monaurail - Pt. 1,"[""Fred Wesley & The New J.B.'s""]",24,0.68,0.82,0.446,0,5,0.0567,-13.883,0.0986,93.911
I Meant Every Word He Said,['Ricky Van Shelton'],23,0.574,0.247,0.252,0,4,0.103,-14.133,0.0243,86.65100000000002
Biko - Live,['Peter Gabriel'],21,0.471,0.27,0.629,0,2,0.621,-9.664,0.0397,96.499
Tennessee River - Live,['Alabama'],22,0.333,0.6659999999999999,0.86,0,2,0.946,-13.523,0.0545,100.226
Armies Of The Night,['Sparks'],25,0.6920000000000001,0.652,0.86,0,2,0.109,-4.622,0.0386,115.758
Enchantment,['Yanni'],27,0.251,0.0739,0.111,0,3,0.146,-21.488000000000003,0.0343,129.22799999999998
La Muerte del Palomo,['Juan Gabriel'],33,0.568,0.625,0.344,0,0,0.16899999999999998,-10.417,0.0258,103.661
Ases Y Tercia De Reyes,['Rocío Dúrcal'],33,0.463,0.937,0.502,0,4,0.16699999999999998,-10.068,0.0665,175.96200000000005
She's The Star/I Take This Time,['Arthur Russell'],26,0.447,0.172,0.252,0,7,0.17600000000000002,-15.481,0.0471,147.999
The Honeythief,['Hipsway'],37,0.8,0.932,0.604,0,11,0.0808,-12.282,0.0353,111.145
Closer Than Friends - Single Version,['Surface'],21,0.768,0.8,0.282,0,5,0.134,-11.215,0.0442,96.908
Another Satellite - Remastered 2001,['XTC'],25,0.635,0.5379999999999999,0.514,0,0,0.0821,-9.382,0.0344,118.865
Language Is a Virus,['Laurie Anderson'],32,0.768,0.9,0.523,0,5,0.105,-14.331,0.0623,150.02100000000004
夜が終わる時,['秋元薫'],25,0.581,0.562,0.368,0,0,0.116,-16.24,0.0305,81.99799999999998
Blue - Live in China,['Wham!'],29,0.544,0.5329999999999999,0.5429999999999999,0,9,0.905,-17.897000000000006,0.0595,105.636
It Don't Mean a Thing - If It Don't Have the Go Go Swing - Live,['Chuck Brown and the Soul Searchers'],21,0.6859999999999999,0.841,0.6409999999999999,0,1,0.11,-13.87,0.0413,95.073
Heavy on My Mind,['Club Nouveau'],21,0.865,0.968,0.5529999999999999,0,2,0.0212,-12.261,0.0459,101.206
Never Had No One Ever - Demo,['The Smiths'],30,0.564,0.396,0.6779999999999999,0,4,0.064,-8.645,0.0266,97.671
Undercover,['Hiroshima'],28,0.789,0.8640000000000001,0.8490000000000001,0,7,0.26,-14.977,0.0506,126.883
Tearing Me Apart,['Agent Orange'],24,0.375,0.6779999999999999,0.809,0,7,0.664,-11.427,0.0623,91.673
I Don't Know for Sure,['Hüsker Dü'],26,0.259,0.285,0.975,0,9,0.459,-11.130999999999998,0.0747,170.90200000000004
Gündüzüm Seninle,['Ferdi Özbeğen'],34,0.371,0.366,0.499,0,9,0.3720000000000001,-9.391,0.0373,143.493
This Means War,['Joan Jett & The Blackhearts'],27,0.6,0.921,0.7709999999999999,0,4,0.135,-11.37,0.0306,122.077
We All Fall Down,['Egg Hunt'],24,0.29,0.512,0.922,0,8,0.0602,-6.058,0.0926,155.68
It's You,"['Bob James', 'David Sanborn']",25,0.725,0.443,0.376,0,8,0.0524,-15.739,0.0308,91.62
Don't Give Up On Me,['New Kids On The Block'],27,0.7070000000000001,0.946,0.922,0,5,0.105,-8.947000000000003,0.0361,119.598
Bizarre Love Triangle - 2015 Remaster,['New Order'],45,0.629,0.892,0.915,0,10,0.0928,-6.567,0.0383,118.345
Bad Bad Boy,['Haywire'],33,0.52,0.645,0.877,0,9,0.0692,-5.904,0.045,144.16
Standing on the Outside,['Meat Loaf'],22,0.443,0.399,0.506,0,4,0.0768,-14.505,0.0343,67.756
Sentimiento Fatal,['Los Violadores'],44,0.505,0.706,0.956,0,9,0.292,-5.704,0.0639,95.973
Rebel Music (3 O'Clock Roadblock),"['Bob Marley & The Wailers', 'Paul Groucho Smykle']",29,0.7020000000000001,0.904,0.711,0,6,0.0536,-9.057,0.0686,147.357
Los Males De Micaela,['Los Ases de Durango'],26,0.807,0.963,0.476,0,5,0.0889,-8.822000000000003,0.0419,111.295
Almaz,['Randy Crawford'],41,0.306,0.277,0.16399999999999998,0,2,0.16,-12.345999999999998,0.0288,139.007
Zindagi Ki Yahi Reet Hai,['Kishore Kumar'],42,0.349,0.7490000000000001,0.7440000000000001,0,5,0.262,-8.625,0.0468,93.584
Danger Zone - 2004 Remaster,['Black Sabbath'],22,0.451,0.233,0.917,0,5,0.353,-7.734,0.0659,138.826
I'm A Rebel,['Accept'],41,0.49,0.495,0.789,0,4,0.325,-12.775,0.0522,146.983
Las Noches Las Hago Dias,['Los Invasores De Nuevo León'],26,0.838,0.959,0.677,0,7,0.0553,-9.586,0.0932,111.017
Walk This Way (feat. Aerosmith),"['Run–D.M.C.', 'Aerosmith']",21,0.752,0.923,0.83,0,6,0.0691,-3.2910000000000004,0.055,105.793
The Dark,['Metal Church'],26,0.4920000000000001,0.285,0.947,0,4,0.185,-9.013,0.0624,104.462
Special Way,['Kool & The Gang'],36,0.617,0.161,0.18600000000000005,0,6,0.0742,-19.603,0.0347,76.015
We Love You,['Orchestral Manoeuvres In The Dark'],32,0.556,0.63,0.6779999999999999,0,6,0.34600000000000003,-11.5,0.029,128.901
Last Christmas - Pudding Mix,['Wham!'],42,0.7190000000000001,0.69,0.594,0,11,0.073,-11.3,0.0339,106.716
The Ring,['Bob Seger'],25,0.6509999999999999,0.302,0.631,0,7,0.08900000000000001,-6.971,0.031,105.876
Ain't So Easy,['David & David'],25,0.6679999999999999,0.845,0.6559999999999999,0,0,0.0775,-14.413,0.0389,103.881
No Matter How High I Get,"['Luther Barnes', 'The Red Budd Gospel Choir']",21,0.443,0.302,0.7020000000000001,0,7,0.13699999999999998,-4.871,0.0616,112.131
Quando Eu Me Chamar Saudade,['Nelson Cavaquinho'],45,0.596,0.957,0.501,0,7,0.34600000000000003,-13.145,0.0344,160.796
I Walk Away,['Crowded House'],33,0.478,0.713,0.643,0,2,0.0667,-15.132,0.0616,130.61
張三的歌,['李壽全'],34,0.693,0.509,0.332,0,2,0.0874,-13.358,0.0414,75.829
Toyland,['Johnny Mathis'],22,0.138,0.0632,0.238,0,9,0.132,-17.385,0.0419,177.799
The Portrait,['King Diamond'],27,0.392,0.135,0.895,0,0,0.094,-11.767,0.0686,80.271
Run - 1999 Remaster,['Eric Clapton'],27,0.715,0.901,0.8490000000000001,0,5,0.11,-5.539,0.026,111.719
"Merry, Merry Christmas Baby",['Dodie Stevens'],24,0.461,0.248,0.117,0,8,0.0736,-15.033,0.0305,97.524
Liar,['Yngwie Malmsteen'],32,0.454,0.107,0.871,0,1,0.348,-12.274,0.112,118.162
La Farsante,['Juan Gabriel'],32,0.598,0.906,0.413,0,2,0.0629,-6.777,0.055,98.907
Isla Del Encanto,"['Fania All Stars', 'Héctor Lavoe']",27,0.7340000000000001,0.769,0.72,0,9,0.0563,-8.884,0.0685,91.377
You Don't Know Me,"['Bob James', 'David Sanborn']",25,0.27,0.0832,0.18,0,0,0.0969,-16.71,0.0338,89.60799999999998
Use Your Head,['Uniform Choice'],25,0.255,0.488,0.949,0,0,0.316,-4.448,0.18,157.67600000000004
Good Guys and Bad Guys,['Camper Van Beethoven'],23,0.396,0.722,0.743,0,9,0.0896,-5.292999999999998,0.0411,166.268
Human - Extended Version,['The Human League'],22,0.633,0.309,0.5479999999999999,0,8,0.105,-9.74,0.0254,101.376
If She Would Have Been Faithful...,['Chicago'],20,0.547,0.282,0.593,0,8,0.109,-6.749,0.0269,142.219
Calm Inside the Storm,['Cyndi Lauper'],33,0.54,0.648,0.753,0,1,0.122,-9.15,0.0662,207.912
Good Friend,['Violent Femmes'],25,0.74,0.5710000000000001,0.631,0,2,0.0919,-12.427,0.0708,113.747
Johnny Strikes up the Band,['Warren Zevon'],23,0.6509999999999999,0.759,0.406,0,9,0.127,-14.594,0.0353,118.457
Remorse,['Ennio Morricone'],33,0.0802,0.0386,0.0691,0,2,0.147,-23.836,0.0414,82.594
Kiss You (When It's Dangerous),['Eight Seconds'],34,0.675,0.875,0.638,0,4,0.0513,-10.800999999999998,0.0289,110.968
In Good Faith,['Survivor'],22,0.499,0.348,0.499,0,2,0.253,-9.26,0.0308,134.393
The Last Time - Remastered Version,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",34,0.609,0.818,0.985,0,2,0.11,-4.777,0.0536,114.39
Parrty - Pt. 1,['Maceo And The Macks'],25,0.855,0.877,0.545,0,8,0.35200000000000004,-12.472,0.0421,114.243
On The Tiger Moth,['Joe Hisaishi'],28,0.528,0.37,0.285,0,7,0.315,-12.77,0.0825,125.08
So Much Trouble In The World,['Bob Marley & The Wailers'],28,0.8370000000000001,0.914,0.5589999999999999,0,9,0.0778,-8.671,0.0697,155.685
Y.R.O.,"['Racer X', 'Paul Gilbert']",28,0.227,0.309,0.8029999999999999,0,0,0.102,-10.896,0.0849,146.423
Sing-Along Song,['Stryper'],25,0.503,0.563,0.626,0,8,0.071,-11.140999999999998,0.0353,88.633
Take a Chance,['Ratt'],24,0.579,0.217,0.944,0,8,0.203,-8.558,0.0379,95.083
Foolish Pride,['Daryl Hall'],31,0.7929999999999999,0.956,0.769,0,4,0.156,-8.134,0.032,106.976
Soul Power - Re-Edit / Mono,"['James Brown', ""The J.B.'s""]",21,0.867,0.921,0.7609999999999999,0,7,0.0779,-5.856,0.0534,105.275
Un par de palabras,['Hombres G'],36,0.519,0.3720000000000001,0.654,0,7,0.113,-5.409,0.0268,168.923
My Home's In Alabama - Live,['Alabama'],21,0.298,0.362,0.546,0,7,0.967,-15.647,0.0437,151.15200000000004
Love Me,['Love and Rockets'],23,0.485,0.382,0.6859999999999999,0,11,0.394,-8.857999999999997,0.0278,105.655
Don't Slander Me,['Roky Erickson'],23,0.38,0.78,0.934,0,9,0.388,-5.909,0.0996,173.827
La Magia Negra,['J.L.B. Y Cía'],24,0.6970000000000001,0.51,0.6,0,0,0.16,-7.816,0.118,104.719
The Boy with the Thorn in His Side - Demo Mix,['The Smiths'],30,0.515,0.765,0.899,0,7,0.2,-4.847,0.0494,119.013
Think It Over,['Steve Earle'],23,0.603,0.93,0.482,0,4,0.13,-15.961,0.043,176.537
Queen In Love,['Yngwie Malmsteen'],31,0.477,0.439,0.774,0,3,0.0905,-13.215,0.0574,117.156
Bloomdido - Master Take,"['Charlie Parker', 'Dizzy Gillespie']",27,0.544,0.802,0.602,0,5,0.0723,-9.525,0.0495,111.334
One to Two,['Dag Nasty'],25,0.23,0.235,0.935,0,1,0.243,-5.444,0.205,187.395
Bježi Kišo S Prozora,['Crvena Jabuka'],37,0.524,0.838,0.7140000000000001,0,7,0.124,-7.386,0.0531,168.045
No Surrender,['The Outfield'],27,0.485,0.219,0.483,0,9,0.0784,-15.08,0.0362,114.42
Lurking in the Dark,['King Diamond'],27,0.365,0.326,0.918,0,4,0.0534,-11.201,0.0726,155.94299999999996
La Lluvia Terminó,['Los Iracundos'],37,0.51,0.758,0.56,0,9,0.18600000000000005,-9.635,0.0254,88.98299999999998
Chemical Youth (We Are Rebellion) - Remastered,['Queensrÿche'],24,0.473,0.177,0.99,0,9,0.368,-3.556,0.187,142.20600000000005
Mercy Street - Live,['Peter Gabriel'],20,0.258,0.189,0.561,0,11,0.98,-9.184,0.042,94.084
Family Snapshot - Live,['Peter Gabriel'],20,0.458,0.162,0.515,0,8,0.693,-8.254,0.0459,117.365
Little Rock 'N' Roller,['Steve Earle'],23,0.615,0.136,0.226,0,4,0.0923,-17.746,0.0273,97.363
Muddy Water - 2009 Remastered Version,['Nick Cave & The Bad Seeds'],33,0.474,0.158,0.175,0,0,0.0921,-16.723,0.0299,106.767
Mirror of the Heart,['Lyle Mays'],29,0.228,0.0706,0.166,0,9,0.0896,-19.292,0.0483,68.143
Moon Dance,"['Andreas Vollenweider', 'Walter Keiser', 'Pedro Haldemann', 'Jon Otis', 'Matthias Ziegler', 'Christoph Ziegler']",28,0.459,0.604,0.7759999999999999,0,5,0.708,-8.043,0.0293,85.083
Wounded,['Honeymoon Suite'],29,0.539,0.443,0.737,0,1,0.166,-11.954,0.031,135.014
Life of My Own,['Cro-Mags'],29,0.231,0.16699999999999998,0.979,0,4,0.0978,-4.634,0.194,104.094
野百合也有春天,['潘越雲'],35,0.285,0.227,0.343,0,7,0.0573,-15.152,0.0502,130.222
Twilight Hotel,['Quiet Riot'],26,0.381,0.525,0.8009999999999999,0,11,0.278,-11.47,0.0386,123.026
Hall Of Mirrors,['Siouxsie and the Banshees'],32,0.693,0.888,0.945,0,0,0.07400000000000001,-6.796,0.0361,112.901
This Kind of Lovin',['The Whispers'],24,0.877,0.949,0.529,0,7,0.049,-7.857,0.0753,113.615
Lady of the Valley,['White Lion'],31,0.35,0.333,0.738,0,0,0.349,-8.836,0.0423,149.993
What I Didn't Do - Single Version,['Steve Wariner'],24,0.5529999999999999,0.326,0.237,0,7,0.0789,-17.114,0.0263,95.995
Back Door Santa,['Bon Jovi'],28,0.398,0.38,0.899,0,2,0.591,-10.105,0.0732,134.33100000000002
The Christmas Guest,['Reba McEntire'],26,0.445,0.368,0.13,0,7,0.0929,-21.353,0.0613,82.821
Spanish Steps,['Van Morrison'],36,0.445,0.134,0.42,0,4,0.0821,-9.973,0.0295,126.512
Clean Sheets,['Descendents'],27,0.276,0.62,0.8290000000000001,0,7,0.202,-10.794,0.0625,186.671
Luminous Times (Hold On To Love),['U2'],35,0.173,0.151,0.476,0,0,0.113,-13.078,0.0448,71.618
Regurgitated Guts,['Death'],30,0.193,0.324,0.926,0,11,0.0983,-8.052999999999999,0.0458,99.984
"Tugo, Nesrećo",['Crvena Jabuka'],42,0.677,0.309,0.405,0,0,0.105,-8.573,0.0303,135.77
Free As A Bird,['Supertramp'],41,0.55,0.7,0.648,0,6,0.0922,-10.303,0.0309,81.017
Mass For Four Voices: 1. Gloria,"['Thomas Tallis', 'The Hilliard Ensemble']",33,0.0876,0.0699,0.205,0,0,0.105,-22.13300000000001,0.0485,63.989
I ain't gonna tell nobody,['The Veterinary Street Jazz Band'],28,0.4970000000000001,0.965,0.487,0,5,0.108,-11.748,0.128,201.509
Special Secret Song Inside,['Red Hot Chili Peppers'],33,0.562,0.36,0.951,1,7,0.111,-2.9410000000000003,0.119,92.611
Don't Turn Away - 2018 Remaster,['Whitesnake'],24,0.261,0.266,0.7879999999999999,0,7,0.0995,-7.9529999999999985,0.0439,85.92399999999998
Outlaw,['The Cult'],31,0.376,0.6779999999999999,0.921,0,0,0.448,-8.418,0.0699,151.202
Red Hill Mining Town,['U2'],26,0.335,0.377,0.68,0,0,0.222,-9.1,0.0343,137.15200000000002
The Secret Marriage,['Sting'],34,0.386,0.306,0.0294,0,6,0.062,-27.744,0.0369,131.627
"You and I, Pt. II - Full Version; 2017 Remaster",['Fleetwood Mac'],32,0.441,0.589,0.541,0,9,0.241,-11.970999999999998,0.047,125.602
Dying Inside,['Saint Vitus'],30,0.316,0.204,0.407,0,1,0.124,-14.785,0.0366,117.121
Trip Away,"[""Jane's Addiction""]",27,0.302,0.204,0.909,0,9,0.675,-10.735,0.13699999999999998,136.105
Stop Fighting Love,['Dokken'],30,0.5529999999999999,0.5329999999999999,0.82,0,2,0.0762,-8.791,0.0437,119.909
Exsultate Justi,['John Williams'],32,0.512,0.43,0.194,0,9,0.303,-19.203,0.0289,103.721
Joy to the World,['Percy Faith & His Orchestra & Chorus'],24,0.501,0.603,0.364,0,2,0.733,-14.380999999999998,0.0317,110.866
Pep Talk,['Descendents'],28,0.443,0.625,0.826,0,11,0.11,-11.031,0.0834,101.844
These Foolish Things - Live,['The Dave Brubeck Quartet'],30,0.474,0.257,0.215,0,3,0.698,-16.993,0.0507,138.254
Bird on a Wire - Digitally Remastered,['Jennifer Warnes'],40,0.711,0.398,0.348,0,9,0.0635,-12.973,0.0344,96.245
Tai Shan,['Rush'],28,0.46,0.155,0.647,0,11,0.108,-9.704,0.0334,130.238
Lonesome Tonight,['New Order'],30,0.528,0.698,0.718,0,0,0.0963,-13.532,0.042,146.797
Contrabando Y Robo,['Los Tigres Del Norte'],30,0.85,0.812,0.4270000000000001,0,9,0.214,-9.478,0.156,112.412
Ace,['Descendents'],28,0.294,0.468,0.7040000000000001,0,4,0.163,-12.364,0.0453,164.437
Give Me All Night,['Carly Simon'],24,0.611,0.688,0.565,0,0,0.28,-12.979,0.0253,107.413
Standing in the Shadows,['Dokken'],28,0.5579999999999999,0.6829999999999999,0.805,0,2,0.192,-11.234000000000002,0.0552,130.539
Lonely Nights,['White Lion'],31,0.5,0.506,0.721,0,9,0.208,-9.786,0.042,123.913
Among The Living,['Anthrax'],30,0.314,0.0486,0.997,0,4,0.154,-4.29,0.21600000000000005,102.9
Kei's Song,['David Benoit'],30,0.299,0.245,0.219,0,9,0.131,-20.566,0.0309,144.886
Esa mujer,['Dyango'],40,0.636,0.6829999999999999,0.387,0,9,0.124,-15.186,0.0355,129.739
Crazies: Rough And Rowdy Days - Chapter Six,['Waylon Jennings'],26,0.565,0.78,0.465,0,2,0.188,-15.39,0.0293,171.399
Hearsay,"[""Alexander O'Neal""]",32,0.701,0.735,0.715,0,11,0.354,-14.999,0.0291,101.515
Tonight We're Gonna Tear Down the Walls,['Randy Travis'],25,0.631,0.8640000000000001,0.415,0,9,0.274,-15.164,0.0516,184.484
"Knockin' On Heaven's Door - Live At The Marquee Club, London / 1987","[""Guns N' Roses""]",35,0.405,0.338,0.773,0,11,0.6579999999999999,-8.499,0.0535,72.483
With Or Without You - Daniel Lanois Remix,"['U2', 'Daniel Lanois']",35,0.602,0.0478,0.428,0,11,0.139,-16.335,0.0391,110.141
Baptized In Blood,['Death'],30,0.172,0.0957,0.8590000000000001,0,2,0.247,-8.291,0.0757,114.928
From A Jack To A King,['Ricky Van Shelton'],25,0.371,0.706,0.458,0,2,0.255,-7.827000000000001,0.0324,199.727
Johnson's Love,['Dwight Yoakam'],26,0.6659999999999999,0.302,0.274,0,7,0.108,-13.959,0.0271,96.457
I Ain't Ever Satisfied,"['Steve Earle', 'The Dukes']",30,0.61,0.682,0.561,0,7,0.0753,-16.122,0.0304,129.132
Moonlight Desires,['Gowan'],40,0.62,0.473,0.562,0,3,0.152,-12.101,0.0322,118.494
Rock Steady,['Sting'],33,0.743,0.8490000000000001,0.616,0,10,0.0672,-15.14,0.0381,119.964
Hands And Knees,['Sammy Hagar'],25,0.446,0.507,0.688,0,9,0.0863,-8.837,0.0361,173.90900000000005
The Perfect Girl,['The Cure'],24,0.61,0.857,0.736,0,7,0.32,-10.344,0.029,102.021
La Cigarra - 2016 Remaster,['Linda Ronstadt'],29,0.478,0.435,0.495,0,9,0.312,-5.72,0.0303,135.655
Don't You Know,['Heavy D & The Boyz'],25,0.5720000000000001,0.407,0.305,0,11,0.107,-15.485,0.0543,77.32
Heaven Only Knows,['Richard Marx'],32,0.513,0.551,0.481,0,6,0.058,-13.432,0.0303,145.745
My Life,['Oingo Boingo'],25,0.726,0.965,0.516,0,11,0.0686,-12.379,0.0333,114.213
Battle Angels,['Sanctuary'],31,0.364,0.3670000000000001,0.866,0,7,0.8370000000000001,-13.331,0.0603,139.403
About You,['The Jesus and Mary Chain'],32,0.5820000000000001,0.252,0.414,0,9,0.132,-8.892000000000003,0.0269,105.656
Graveyard,['Butthole Surfers'],27,0.504,0.135,0.949,0,7,0.913,-8.797,0.0385,98.128
Gun Shy,"['10,000 Maniacs']",28,0.765,0.74,0.391,0,7,0.0644,-16.750999999999998,0.0387,125.976
Reconsider Me,['Warren Zevon'],28,0.526,0.455,0.627,0,7,0.13699999999999998,-12.524,0.0316,107.286
Show Me the Way,['Regina Belle'],27,0.589,0.54,0.631,0,11,0.522,-6.62,0.0253,89.175
倩女幽魂,['Leslie Cheung'],34,0.716,0.3670000000000001,0.404,0,2,0.166,-13.99,0.0311,117.823
V. Thirteen,['Big Audio Dynamite'],30,0.782,0.8690000000000001,0.38,0,11,0.127,-17.183,0.0363,134.072
Canyon Reverie,['R. Carlos Nakai'],27,0.313,0.332,0.0105,0,2,0.0956,-29.977,0.0428,77.05
Making Music,['Zakir Hussain'],35,0.508,0.244,0.208,0,4,0.0969,-28.232,0.0841,99.646
Defender,['Manowar'],41,0.4920000000000001,0.182,0.583,0,2,0.0884,-15.154000000000002,0.055,123.707
La Sagrada Familia,['The Alan Parsons Project'],38,0.597,0.153,0.376,0,7,0.0416,-10.829,0.0384,119.998
"Verdi: Messa da Requiem: II. Sequence, 1. Dies irae (Chorus)","['Giuseppe Verdi', 'Cheryl Studer', 'Dolora Zajick', 'Luciano Pavarotti', 'Samuel Ramey', 'Coro e Orchestra del Teatro alla Scala, Milano', 'Riccardo Muti', 'Orchestra Del Teatro Alla Scala, Milano']",34,0.271,0.16,0.219,0,0,0.093,-16.128,0.0295,81.141
The Homecoming Queen's Got a Gun,['Julie Brown'],25,0.402,0.381,0.764,0,2,0.138,-10.581,0.111,166.02900000000002
Le ''Ça ira'',['Édith Piaf'],28,0.59,0.823,0.741,0,3,0.659,-4.755,0.4320000000000001,124.102
The Look of Love,['Madonna'],35,0.531,0.752,0.665,0,2,0.0916,-14.231,0.0312,91.93
I've Had Enough - 2015 Remaster,"['Dolly Parton', 'Linda Ronstadt', 'Emmylou Harris']",29,0.336,0.201,0.0754,0,0,0.0914,-19.234,0.0404,110.83
Fishin' in the Dark,['Nitty Gritty Dirt Band'],25,0.779,0.889,0.317,0,2,0.0942,-14.487,0.0456,77.714
Beauty Lies in the Eye,['Sonic Youth'],30,0.368,0.606,0.604,0,11,0.0543,-10.759,0.0353,116.391
Walkin' On Down The Road,['Red Hot Chili Peppers'],32,0.5820000000000001,0.32299999999999995,0.8909999999999999,0,11,0.17600000000000002,-6.073,0.121,94.416
Friend of a Wounded Heart,['Wayne Watson'],26,0.508,0.189,0.337,0,0,0.123,-9.788,0.0266,104.667
One More Time,['The Cure'],24,0.45,0.399,0.339,0,6,0.15,-16.428,0.03,102.246
Cameage,['Descendents'],27,0.377,0.433,0.86,0,9,0.183,-11.028,0.0604,93.638
Evidemment - Remasterisé en 2004,['France Gall'],50,0.628,0.365,0.201,0,6,0.105,-15.111,0.032,108.182
Lágrimas De Sangre,['Los Temerarios'],28,0.7609999999999999,0.748,0.61,0,7,0.343,-7.178,0.138,89.89200000000002
